date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:04:25	79961/79961	---M--	200	added ('OK')	image/jpeg	etag:%225ae10fa4-13859%22	https://alis.vamtam.com/wp-content/uploads/2014/07/event-6-800x311.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2014/07/event-6-800x311.jpg	(from https://alis.vamtam.com/events/)
12:04:25	154669/154669	---M--	200	added ('OK')	image/jpeg	etag:%225ae10fa2-25c2d%22	https://alis.vamtam.com/wp-content/uploads/2014/07/event-6-1224x476.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2014/07/event-6-1224x476.jpg	(from https://alis.vamtam.com/events/)
12:04:26	60164/60164	---M--	200	added ('OK')	image/jpeg	etag:%225ae10c25-eb04%22	https://alis.vamtam.com/wp-content/uploads/2014/07/event-1-800x311.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2014/07/event-1-800x311.jpg	(from https://alis.vamtam.com/events/)
12:04:26	220778/220778	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:34:27%20GMT	https://alis.vamtam.com/classes/weddings-beautiful-worldwide/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/classes/weddings-beautiful-worldwide/index.html	(from https://alis.vamtam.com/events/)
12:04:26	219579/219579	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:34:26%20GMT	https://alis.vamtam.com/classes/the-sheffield-school/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/classes/the-sheffield-school/index.html	(from https://alis.vamtam.com/events/)
12:04:27	118625/118625	---M--	200	added ('OK')	image/jpeg	etag:%225ae10c24-1cf61%22	https://alis.vamtam.com/wp-content/uploads/2014/07/event-1-1224x476.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2014/07/event-1-1224x476.jpg	(from https://alis.vamtam.com/events/)
12:04:27	219904/219904	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:34:28%20GMT	https://alis.vamtam.com/classes/international-luxury-weddings/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/classes/international-luxury-weddings/index.html	(from https://alis.vamtam.com/events/)
12:04:27	61141/61141	---M--	200	added ('OK')	image/jpeg	etag:%225ae11030-eed5%22	https://alis.vamtam.com/wp-content/uploads/2014/07/event-8-800x311.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2014/07/event-8-800x311.jpg	(from https://alis.vamtam.com/events/)
12:04:28	126035/126035	---M--	200	added ('OK')	image/jpeg	etag:%225ae1102f-1ec53%22	https://alis.vamtam.com/wp-content/uploads/2014/07/event-8-1224x476.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2014/07/event-8-1224x476.jpg	(from https://alis.vamtam.com/events/)
12:04:29	50297/50297	---M--	200	added ('OK')	image/jpeg	etag:%225ae10f54-c479%22	https://alis.vamtam.com/wp-content/uploads/2014/07/event-5-800x311.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2014/07/event-5-800x311.jpg	(from https://alis.vamtam.com/events/)
12:04:29	221898/221898	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:34:30%20GMT	https://alis.vamtam.com/classes/the-wedding-planning-institute/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/classes/the-wedding-planning-institute/index.html	(from https://alis.vamtam.com/events/)
12:04:29	91439/91439	---M--	200	added ('OK')	image/jpeg	etag:%225ae10f53-1652f%22	https://alis.vamtam.com/wp-content/uploads/2014/07/event-5-1224x476.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2014/07/event-5-1224x476.jpg	(from https://alis.vamtam.com/events/)
12:04:30	19976/19976	---MCZ	200	added ('OK')	text/css	etag:W/%226197ab6f-51f2%22	https://alis.vamtam.com/wp-content/uploads/bb-plugin/cache/13308-layout.css?ver=2ab2bd7fc24b4547f6a9897cd6f166cf	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/bb-plugin/cache/13308-layout3092.css	(from https://alis.vamtam.com/events/)
12:04:30	5687/5687	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261645dca-1637%22	https://alis.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/js/tribe-events-ajax-list.min.js?ver=5.9.1	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/plugins/the-events-calendar/src/resources/js/tribe-events-ajax-list.min74e5.js	(from https://alis.vamtam.com/events/)
12:04:30	219444/219444	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:34:31%20GMT	https://alis.vamtam.com/classes/two-day-wedding-course/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/classes/two-day-wedding-course/index.html	(from https://alis.vamtam.com/events/)
12:04:30	968/968	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261645dc7-3c8%22	https://alis.vamtam.com/wp-content/plugins/event-tickets/src/resources/js/ticket-details.min.js?ver=5.1.10	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/plugins/event-tickets/src/resources/js/ticket-details.min4991.js	(from https://alis.vamtam.com/events/)
12:04:31	1786/1786	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261645dc7-6fa%22	https://alis.vamtam.com/wp-content/plugins/event-tickets/src/resources/js/rsvp.min.js?ver=5.1.10	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/plugins/event-tickets/src/resources/js/rsvp.min4991.js	(from https://alis.vamtam.com/events/)
12:04:31	19938/19938	---MCZ	200	added ('OK')	application/javascript	etag:W/%226197ab6f-4de3%22	https://alis.vamtam.com/wp-content/uploads/bb-plugin/cache/13308-layout.js?ver=2a71aaadd325faf4a0e64a3e6cf415f5	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/bb-plugin/cache/13308-layout5f27.js	(from https://alis.vamtam.com/events/)
12:04:32	65032/65032	---MCZ	200	added ('OK')	text/css	etag:W/%2261986abc-fe08%22	https://alis.vamtam.com/wp-content/uploads/bb-plugin/cache/12879-layout.css?ver=5e40f298dd5df6becd6cdaabf316dfc3	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/bb-plugin/cache/12879-layoutbbb3.css	(from https://alis.vamtam.com/animation-builder/)
12:04:33	9764/9764	---MCZ	200	added ('OK')	application/json	date:Fri,%2003%20Dec%202021%2006:34:34%20GMT	https://alis.vamtam.com/wp-json/wp/v2/pages/12879	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-json/wp/v2/pages/12879.json	(from https://alis.vamtam.com/animation-builder/)
12:04:35	2300/2300	---MCZ	200	added ('OK')	application/json	date:Fri,%2003%20Dec%202021%2006:34:36%20GMT	https://alis.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis.vamtam.com%2Fanimation-builder%2F	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-json/oembed/1.0/embed599a.json	(from https://alis.vamtam.com/animation-builder/)
12:04:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Dec%202021%2006:34:36%20GMT	https://alis.vamtam.com/?p=12879	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/index8da8.html	(from https://alis.vamtam.com/animation-builder/)
12:04:37	2392/2392	---MCZ	200	added ('OK')	text/xml	date:Fri,%2003%20Dec%202021%2006:34:37%20GMT	https://alis.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis.vamtam.com%2Fanimation-builder%2F&format=xml	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-json/oembed/1.0/embed2809	(from https://alis.vamtam.com/animation-builder/)
12:04:37	81577/81577	---M--	200	added ('OK')	image/jpeg	etag:%225ad62113-13ea9%22	https://alis.vamtam.com/wp-content/uploads/2018/01/builder-1.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2018/01/builder-1.jpg	(from https://alis.vamtam.com/animation-builder/)
12:04:38	81577/81577	---M--	200	added ('OK')	image/jpeg	etag:%225ad62113-13ea9%22	https://alis.vamtam.com/wp-content/uploads/2018/01/builder-1.jpg?w=640	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2018/01/builder-173d9.jpg	(from https://alis.vamtam.com/animation-builder/)
12:04:38	81900/81900	---M--	200	added ('OK')	image/png	etag:%225ad62113-13fec%22	https://alis.vamtam.com/wp-content/uploads/2018/01/builder-2.png	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2018/01/builder-2.png	(from https://alis.vamtam.com/animation-builder/)
12:04:39	56942/56942	---M--	200	added ('OK')	image/jpeg	etag:%225ad62113-de6e%22	https://alis.vamtam.com/wp-content/uploads/2018/01/builder-3.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2018/01/builder-3.jpg	(from https://alis.vamtam.com/animation-builder/)
12:04:39	19939/19939	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261986abc-4de3%22	https://alis.vamtam.com/wp-content/uploads/bb-plugin/cache/12879-layout.js?ver=2a71aaadd325faf4a0e64a3e6cf415f5	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/bb-plugin/cache/12879-layout5f27.js	(from https://alis.vamtam.com/animation-builder/)
12:04:40	15057/15057	---MCZ	200	added ('OK')	text/css	etag:W/%2261645dcc-3ad1%22	https://alis.vamtam.com/wp-content/plugins/woocommerce/assets/css/select2.css?ver=5.7.1	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/plugins/woocommerce/assets/css/select2a78f.css	(from https://alis.vamtam.com/cart/)
12:04:40	10649/10649	---MCZ	200	added ('OK')	text/css	etag:W/%225e4429b0-2999%22	https://alis.vamtam.com/wp-content/themes/alis/vamtam/assets/css/dist/woocommerce/cart-checkout.css?ver=1635710065	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/themes/alis/vamtam/assets/css/dist/woocommerce/cart-checkout5c90.css	(from https://alis.vamtam.com/cart/)
12:04:42	1940/1940	---MCZ	200	added ('OK')	application/json	date:Fri,%2003%20Dec%202021%2006:34:42%20GMT	https://alis.vamtam.com/wp-json/wp/v2/pages/13252	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-json/wp/v2/pages/13252.json	(from https://alis.vamtam.com/cart/)
12:04:43	2222/2222	---MCZ	200	added ('OK')	application/json	date:Fri,%2003%20Dec%202021%2006:34:44%20GMT	https://alis.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis.vamtam.com%2Fcart%2F	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-json/oembed/1.0/embeddfb4.json	(from https://alis.vamtam.com/cart/)
12:04:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Dec%202021%2006:34:44%20GMT	https://alis.vamtam.com/?p=13252	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/indexb675.html	(from https://alis.vamtam.com/cart/)
12:04:45	2317/2317	---MCZ	200	added ('OK')	text/xml	date:Fri,%2003%20Dec%202021%2006:34:45%20GMT	https://alis.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis.vamtam.com%2Fcart%2F&format=xml	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-json/oembed/1.0/embed7a26	(from https://alis.vamtam.com/cart/)
12:04:45	3324/3324	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261645dcc-cfc%22	https://alis.vamtam.com/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min.js?ver=5.7.1	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/plugins/woocommerce/assets/js/frontend/country-select.mina78f.js	(from https://alis.vamtam.com/cart/)
12:04:46	2640/2640	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261645dcc-a50%22	https://alis.vamtam.com/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min.js?ver=5.7.1	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.mina78f.js	(from https://alis.vamtam.com/cart/)
12:04:47	7883/7883	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261645dcc-1ecb%22	https://alis.vamtam.com/wp-content/plugins/woocommerce/assets/js/frontend/cart.min.js?ver=5.7.1	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/plugins/woocommerce/assets/js/frontend/cart.mina78f.js	(from https://alis.vamtam.com/cart/)
12:04:47	240135/240135	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:34:48%20GMT	https://alis.vamtam.com/shop/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/shop/index.html	(from https://alis.vamtam.com/cart/)
12:04:48	291386/291386	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:34:48%20GMT	https://alis.vamtam.com/checkout/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/checkout/index.html	(from https://alis.vamtam.com/cart/)
12:04:48	77079/77079	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261645dcc-12d17%22	https://alis.vamtam.com/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min.js?ver=1.0.9-wc.5.7.1	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.mindedc.js	(from https://alis.vamtam.com/cart/)
12:04:48	20737/20737	---MCZ	200	added ('OK')	text/css	etag:W/%2261983354-5101%22	https://alis.vamtam.com/wp-content/uploads/bb-plugin/cache/11947-layout.css?ver=150e79a17d6412a930e4daceb7e23e30	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/bb-plugin/cache/11947-layoutf328.css	(from https://alis.vamtam.com/our-amaizing-wedding-story/)
12:04:48	16745/16745	---MCZ	200	added ('OK')	text/css	etag:W/%2261645dc8-4cb9%22	https://alis.vamtam.com/wp-content/plugins/jetpack/modules/sharedaddy/sharing.css?ver=10.2	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/plugins/jetpack/modules/sharedaddy/sharing5649.css	(from https://alis.vamtam.com/our-amaizing-wedding-story/)
12:04:49	12106/12106	---MCZ	200	added ('OK')	text/css	etag:W/%2261645dc8-2f4a%22	https://alis.vamtam.com/wp-content/plugins/jetpack/_inc/social-logos/social-logos.min.css?ver=10.2	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/plugins/jetpack/_inc/social-logos/social-logos.min5649.css	(from https://alis.vamtam.com/our-amaizing-wedding-story/)
12:04:50	900/900	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%223586fb6cce1ba15786d7826f8977d177%22	https://alis.vamtam.com/our-amaizing-wedding-story/feed/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/our-amaizing-wedding-story/feed/index.html	(from https://alis.vamtam.com/our-amaizing-wedding-story/)
12:04:51	3978/3978	---MCZ	200	added ('OK')	application/json	date:Fri,%2003%20Dec%202021%2006:34:51%20GMT	https://alis.vamtam.com/wp-json/wp/v2/posts/11947	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-json/wp/v2/posts/11947.json	(from https://alis.vamtam.com/our-amaizing-wedding-story/)
12:04:52	2477/2477	---MCZ	200	added ('OK')	application/json	date:Fri,%2003%20Dec%202021%2006:34:53%20GMT	https://alis.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis.vamtam.com%2Four-amaizing-wedding-story%2F	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-json/oembed/1.0/embed0223.json	(from https://alis.vamtam.com/our-amaizing-wedding-story/)
12:04:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Dec%202021%2006:34:53%20GMT	https://alis.vamtam.com/?p=11947	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/index92e7.html	(from https://alis.vamtam.com/our-amaizing-wedding-story/)
12:04:54	2607/2607	---MCZ	200	added ('OK')	text/xml	date:Fri,%2003%20Dec%202021%2006:34:54%20GMT	https://alis.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis.vamtam.com%2Four-amaizing-wedding-story%2F&format=xml	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-json/oembed/1.0/embedf76c	(from https://alis.vamtam.com/our-amaizing-wedding-story/)
12:04:55	161016/161016	---M--	200	added ('OK')	image/jpeg	etag:%225ae109a0-274f8%22	https://alis.vamtam.com/wp-content/uploads/2017/04/post-1.jpg?w=640	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/04/post-173d9.jpg	(from https://alis.vamtam.com/our-amaizing-wedding-story/)
12:04:55	19939/19939	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261983354-4de3%22	https://alis.vamtam.com/wp-content/uploads/bb-plugin/cache/11947-layout.js?ver=2a71aaadd325faf4a0e64a3e6cf415f5	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/bb-plugin/cache/11947-layout5f27.js	(from https://alis.vamtam.com/our-amaizing-wedding-story/)
12:04:55	12141/12141	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261645dc8-2f6d%22	https://alis.vamtam.com/wp-content/plugins/jetpack/_inc/build/sharedaddy/sharing.min.js?ver=10.2	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/plugins/jetpack/_inc/build/sharedaddy/sharing.min5649.js	(from https://alis.vamtam.com/our-amaizing-wedding-story/)
12:04:56	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2003%20Dec%202021%2006:34:57%20GMT	https://alis.vamtam.com/our-amaizing-wedding-story/?share=facebook	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/our-amaizing-wedding-story/index5a58.html	(from https://alis.vamtam.com/our-amaizing-wedding-story/)
12:04:58	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2003%20Dec%202021%2006:34:57%20GMT	https://alis.vamtam.com/our-amaizing-wedding-story/?share=twitter	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/our-amaizing-wedding-story/index9a7b.html	(from https://alis.vamtam.com/our-amaizing-wedding-story/)
12:04:58	574/574	---MCZ	200	added ('OK')	application/json	date:Fri,%2003%20Dec%202021%2006:34:58%20GMT	https://alis.vamtam.com/wp-json/wp/v2/users/2	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-json/wp/v2/users/2.json	(from https://alis.vamtam.com/author/admin/)
12:04:58	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2003%20Dec%202021%2006:34:58%20GMT	https://alis.vamtam.com/our-amaizing-wedding-story/?share=pinterest	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/our-amaizing-wedding-story/indexd2b8.html	(from https://alis.vamtam.com/our-amaizing-wedding-story/)
12:04:58	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2003%20Dec%202021%2006:34:58%20GMT	https://alis.vamtam.com/our-amaizing-wedding-story/?share=tumblr	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/our-amaizing-wedding-story/indexcce0.html	(from https://alis.vamtam.com/our-amaizing-wedding-story/)
12:04:58	45989/45989	---M--	200	added ('OK')	image/jpeg	etag:%225ae109a2-b3a5%22	https://alis.vamtam.com/wp-content/uploads/2017/04/post-1-615x192.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/04/post-1-615x192.jpg	(from https://alis.vamtam.com/author/admin/)
12:04:59	70071/70071	---M--	200	added ('OK')	image/jpeg	etag:%225ad38caf-111b7%22	https://alis.vamtam.com/wp-content/uploads/2017/12/post-1-615x917.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/12/post-1-615x917.jpg	(from https://alis.vamtam.com/author/admin/)
12:05:00	32684/32684	---M--	200	added ('OK')	image/jpeg	etag:%225ad38cc9-7fac%22	https://alis.vamtam.com/wp-content/uploads/2017/11/gallery-3-1-615x346.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/gallery-3-1-615x346.jpg	(from https://alis.vamtam.com/author/admin/)
12:05:00	213675/213675	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:35:00%20GMT	https://alis.vamtam.com/audio-post/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/audio-post/index.html	(from https://alis.vamtam.com/our-amaizing-wedding-story/)
12:05:00	13022/13022	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%221b37ecffc8b1f06efad56e35b6eb4e07%22	https://alis.vamtam.com/author/admin/feed/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/author/admin/feed/index.html	(from https://alis.vamtam.com/author/admin/)
12:05:01	106846/106846	---M--	200	added ('OK')	image/jpeg	etag:%225ad38cc7-1a15e%22	https://alis.vamtam.com/wp-content/uploads/2017/11/gallery-4-1-615x923.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/gallery-4-1-615x923.jpg	(from https://alis.vamtam.com/author/admin/)
12:05:01	43613/43613	---M--	200	added ('OK')	image/jpeg	etag:%225ad38c5f-aa5d%22	https://alis.vamtam.com/wp-content/uploads/2014/03/post-7-615x410.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2014/03/post-7-615x410.jpg	(from https://alis.vamtam.com/author/admin/)
12:05:01	23612/23612	---M--	200	added ('OK')	image/jpeg	etag:%225ad38c5d-5c3c%22	https://alis.vamtam.com/wp-content/uploads/2014/03/post-9-615x410.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2014/03/post-9-615x410.jpg	(from https://alis.vamtam.com/author/admin/)
12:05:02	49172/49172	---M--	200	added ('OK')	image/jpeg	etag:%225ad38cad-c014%22	https://alis.vamtam.com/wp-content/uploads/2017/12/post-2-615x410.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/12/post-2-615x410.jpg	(from https://alis.vamtam.com/author/admin/)
12:05:02	43881/43881	---M--	200	added ('OK')	image/jpeg	etag:%225ad38cac-ab69%22	https://alis.vamtam.com/wp-content/uploads/2017/12/post-3-615x410.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/12/post-3-615x410.jpg	(from https://alis.vamtam.com/author/admin/)
12:05:03	50806/50806	---M--	200	added ('OK')	image/jpeg	etag:%225ad38c5c-c676%22	https://alis.vamtam.com/wp-content/uploads/2013/09/post-10-615x410.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2013/09/post-10-615x410.jpg	(from https://alis.vamtam.com/author/admin/)
12:05:03	46883/46883	---M--	200	added ('OK')	image/jpeg	etag:%225ad38c5b-b723%22	https://alis.vamtam.com/wp-content/uploads/2013/09/post-8-615x409.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2013/09/post-8-615x409.jpg	(from https://alis.vamtam.com/author/admin/)
12:05:04	47071/47071	---M--	200	added ('OK')	image/jpeg	etag:%225ad38cc5-b7df%22	https://alis.vamtam.com/wp-content/uploads/2017/11/gallery-5-1-615x274.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/gallery-5-1-615x274.jpg	(from https://alis.vamtam.com/author/admin/)
12:05:04	52447/52447	---M--	200	added ('OK')	image/jpeg	etag:%225ad38ca8-ccdf%22	https://alis.vamtam.com/wp-content/uploads/2017/12/post-6-615x415.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/12/post-6-615x415.jpg	(from https://alis.vamtam.com/author/admin/)
12:05:05	1126/1126	---MCZ	200	added ('OK')	text/css	etag:W/%2261983354-466%22	https://alis.vamtam.com/wp-content/uploads/bb-plugin/cache/6748-layout-partial.css?ver=c1cd22a02afdff5be490b24895a3e3b9	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/bb-plugin/cache/6748-layout-partial4781.css	(from https://alis.vamtam.com/author/admin/)
12:05:05	179/179	---MCZ	200	added ('OK')	text/css	etag:W/%2261983354-b3%22	https://alis.vamtam.com/wp-content/uploads/bb-plugin/cache/300-layout-partial.css?ver=23fc4a048f3337f522260ef75f386867	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/bb-plugin/cache/300-layout-partialf056.css	(from https://alis.vamtam.com/author/admin/)
12:05:06	7952/7952	---MCZ	200	added ('OK')	text/css	etag:W/%2261983355-1f10%22	https://alis.vamtam.com/wp-content/uploads/bb-plugin/cache/308-layout-partial.css?ver=23fc4a048f3337f522260ef75f386867	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/bb-plugin/cache/308-layout-partialf056.css	(from https://alis.vamtam.com/author/admin/)
12:05:06	1552/1552	---MCZ	200	added ('OK')	text/css	etag:W/%2261983355-610%22	https://alis.vamtam.com/wp-content/uploads/bb-plugin/cache/294-layout-partial.css?ver=23fc4a048f3337f522260ef75f386867	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/bb-plugin/cache/294-layout-partialf056.css	(from https://alis.vamtam.com/author/admin/)
12:05:06	204473/204473	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:35:07%20GMT	https://alis.vamtam.com/author/admin/page/2/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/author/admin/page/2/index.html	(from https://alis.vamtam.com/author/admin/)
12:05:07	3339/3339	---MCZ	200	added ('OK')	text/css	etag:W/%2261983355-d0b%22	https://alis.vamtam.com/wp-content/uploads/bb-plugin/cache/306-layout-partial.css?ver=23fc4a048f3337f522260ef75f386867	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/bb-plugin/cache/306-layout-partialf056.css	(from https://alis.vamtam.com/author/admin/)
12:05:07	1487/1487	---MCZ	200	added ('OK')	text/css	etag:W/%2261983355-5cf%22	https://alis.vamtam.com/wp-content/uploads/bb-plugin/cache/303-layout-partial.css?ver=23fc4a048f3337f522260ef75f386867	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/bb-plugin/cache/303-layout-partialf056.css	(from https://alis.vamtam.com/author/admin/)
